fecha,tipo,nro_sesion,nro_reunion,url
22-09-1988,ORDINARIA CONTINUACIÓN,17,27,https://www.senado.gov.ar/parlamentario/sesiones/22-09-1988/27/downloadTac
21-09-1988,ORDINARIA CONTINUACIÓN,17,26,https://www.senado.gov.ar/parlamentario/sesiones/21-09-1988/26/downloadTac
15-09-1988,ORDINARIA CONTINUACIÓN,17,25,https://www.senado.gov.ar/parlamentario/sesiones/15-09-1988/25/downloadTac
14-09-1988,ORDINARIA,17,24,https://www.senado.gov.ar/parlamentario/sesiones/14-09-1988/24/downloadTac
08-09-1988,ORDINARIA,16,23,https://www.senado.gov.ar/parlamentario/sesiones/08-09-1988/23/downloadTac
07-09-1988,ORDINARIA,15,22,https://www.senado.gov.ar/parlamentario/sesiones/07-09-1988/22/downloadTac
31-08-1988,ORDINARIA,14,21,https://www.senado.gov.ar/parlamentario/sesiones/31-08-1988/21/downloadTac
25-08-1988,ORDINARIA,13,20,https://www.senado.gov.ar/parlamentario/sesiones/25-08-1988/20/downloadTac
24-08-1988,ORDINARIA CONTINUACIÓN,12,19,https://www.senado.gov.ar/parlamentario/sesiones/24-08-1988/19/downloadTac
18-08-1988,ORDINARIA,12,18,https://www.senado.gov.ar/parlamentario/sesiones/18-08-1988/18/downloadTac
03-08-1988,ORDINARIA,11,17,https://www.senado.gov.ar/parlamentario/sesiones/03-08-1988/17/downloadTac
27-07-1988,ORDINARIA,10,16,https://www.senado.gov.ar/parlamentario/sesiones/27-07-1988/16/downloadTac
21-07-1988,EN MINORÍA,00,15,https://www.senado.gov.ar/parlamentario/sesiones/21-07-1988/15/downloadTac
20-07-1988,ORDINARIA,09,14,https://www.senado.gov.ar/parlamentario/sesiones/20-07-1988/14/downloadTac
30-06-1988,ORDINARIA CONTINUACIÓN,08,13,https://www.senado.gov.ar/parlamentario/sesiones/30-06-1988/13/downloadTac
29-06-1988,ORDINARIA,08,12,https://www.senado.gov.ar/parlamentario/sesiones/29-06-1988/12/downloadTac
23-06-1988,ORDINARIA,00,11,https://www.senado.gov.ar/parlamentario/sesiones/23-06-1988/11/downloadTac
22-06-1988,EN MINORÍA,00,10,https://www.senado.gov.ar/parlamentario/sesiones/22-06-1988/10/downloadTac
15-06-1988,ORDINARIA,07,09,https://www.senado.gov.ar/parlamentario/sesiones/15-06-1988/09/downloadTac
08-06-1988,ORDINARIA,06,08,https://www.senado.gov.ar/parlamentario/sesiones/08-06-1988/08/downloadTac
01-06-1988,ORDINARIA,05,07,https://www.senado.gov.ar/parlamentario/sesiones/01-06-1988/07/downloadTac
19-05-1988,ORDINARIA,04,06,https://www.senado.gov.ar/parlamentario/sesiones/19-05-1988/06/downloadTac
18-05-1988,ORDINARIA,03,05,https://www.senado.gov.ar/parlamentario/sesiones/18-05-1988/05/downloadTac
12-05-1988,EN MINORÍA,00,04,https://www.senado.gov.ar/parlamentario/sesiones/12-05-1988/04/downloadTac
11-05-1988,ORDINARIA,02,03,https://www.senado.gov.ar/parlamentario/sesiones/11-05-1988/03/downloadTac
05-05-1988,ORDINARIA,01,02,https://www.senado.gov.ar/parlamentario/sesiones/05-05-1988/02/downloadTac
01-05-1988,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-05-1988/00/downloadTac
27-04-1988,ESPECIAL EXTRAORDINARIA,12,35,https://www.senado.gov.ar/parlamentario/sesiones/27-04-1988/35/downloadTac
27-04-1988,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/27-04-1988/01/downloadTac
14-04-1988,EN MINORÍA,0,34,https://www.senado.gov.ar/parlamentario/sesiones/14-04-1988/34/downloadTac
13-04-1988,EXTRAORDINARIA,11,33,https://www.senado.gov.ar/parlamentario/sesiones/13-04-1988/33/downloadTac
08-04-1988,EXTRAORDINARIA CONTINUACIÓN,10,32,https://www.senado.gov.ar/parlamentario/sesiones/08-04-1988/32/downloadTac
07-04-1988,EXTRAORDINARIA,10,31,https://www.senado.gov.ar/parlamentario/sesiones/07-04-1988/31/downloadTac
06-04-1988,EXTRAORDINARIA,9,30,https://www.senado.gov.ar/parlamentario/sesiones/06-04-1988/30/downloadTac
24-03-1988,EXTRAORDINARIA,8,29,https://www.senado.gov.ar/parlamentario/sesiones/24-03-1988/29/downloadTac
10-03-1988,EXTRAORDINARIA CONTINUACIÓN,7,28,https://www.senado.gov.ar/parlamentario/sesiones/10-03-1988/28/downloadTac
09-03-1988,EXTRAORDINARIA,7,27,https://www.senado.gov.ar/parlamentario/sesiones/09-03-1988/27/downloadTac
07-01-1988,EXTRAORDINARIA,06,26,https://www.senado.gov.ar/parlamentario/sesiones/07-01-1988/26/downloadTac
21-12-1987,ESPECIAL EXTRAORDINARIA,05,25,https://www.senado.gov.ar/parlamentario/sesiones/21-12-1987/25/downloadTac
17-12-1987,EN MINORÍA,00,24,https://www.senado.gov.ar/parlamentario/sesiones/17-12-1987/24/downloadTac
16-12-1987,EXTRAORDINARIA,04,23,https://www.senado.gov.ar/parlamentario/sesiones/16-12-1987/23/downloadTac
03-12-1987,EXTRAORDINARIA,03,22,https://www.senado.gov.ar/parlamentario/sesiones/03-12-1987/22/downloadTac
12-11-1987,EXTRAORDINARIA,02,21,https://www.senado.gov.ar/parlamentario/sesiones/12-11-1987/21/downloadTac
05-11-1987,EN MINORÍA,00,20,https://www.senado.gov.ar/parlamentario/sesiones/05-11-1987/20/downloadTac
29-10-1987,EXTRAORDINARIA,01,19,https://www.senado.gov.ar/parlamentario/sesiones/29-10-1987/19/downloadTac
29-10-1987,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/29-10-1987/00/downloadTac
07-10-1987,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/07-10-1987/00/downloadTac
30-09-1987,EN MINORÍA,00,18,https://www.senado.gov.ar/parlamentario/sesiones/30-09-1987/18/downloadTac
28-09-1987,EN MINORÍA,00,17,https://www.senado.gov.ar/parlamentario/sesiones/28-09-1987/17/downloadTac
24-09-1987,ORDINARIA,09,16,https://www.senado.gov.ar/parlamentario/sesiones/24-09-1987/16/downloadTac
14-09-1987,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/14-09-1987/00/downloadTac
06-08-1987,ORDINARIA,08,15,https://www.senado.gov.ar/parlamentario/sesiones/06-08-1987/15/downloadTac
01-07-1987,ORDINARIA,7,14,https://www.senado.gov.ar/parlamentario/sesiones/01-07-1987/14/downloadTac
25-06-1987,EN MINORÍA,00,13,https://www.senado.gov.ar/parlamentario/sesiones/25-06-1987/13/downloadTac
24-06-1987,ORDINARIA,6,12,https://www.senado.gov.ar/parlamentario/sesiones/24-06-1987/12/downloadTac
18-06-1987,EN MINORÍA,00,11,https://www.senado.gov.ar/parlamentario/sesiones/18-06-1987/11/downloadTac
17-06-1987,ORDINARIA,05,10,https://www.senado.gov.ar/parlamentario/sesiones/17-06-1987/10/downloadTac
11-06-1987,ORDINARIA,04,09,https://www.senado.gov.ar/parlamentario/sesiones/11-06-1987/09/downloadTac
03-06-1987,ORDINARIA,3,8,https://www.senado.gov.ar/parlamentario/sesiones/03-06-1987/8/downloadTac
28-05-1987,ORDINARIA,02,07,https://www.senado.gov.ar/parlamentario/sesiones/28-05-1987/07/downloadTac
21-05-1987,ORDINARIA CONTINUACIÓN,01,06,https://www.senado.gov.ar/parlamentario/sesiones/21-05-1987/06/downloadTac
20-05-1987,ORDINARIA CONTINUACIÓN,01,05,https://www.senado.gov.ar/parlamentario/sesiones/20-05-1987/05/downloadTac
14-05-1987,EN MINORÍA,00,04,https://www.senado.gov.ar/parlamentario/sesiones/14-05-1987/04/downloadTac
13-05-1987,ORDINARIA CONTINUACIÓN,01,03,https://www.senado.gov.ar/parlamentario/sesiones/13-05-1987/03/downloadTac
07-05-1987,ORDINARIA CONTINUACIÓN,01,02,https://www.senado.gov.ar/parlamentario/sesiones/07-05-1987/02/downloadTac
06-05-1987,ORDINARIA,01,01,https://www.senado.gov.ar/parlamentario/sesiones/06-05-1987/01/downloadTac
01-05-1987,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-05-1987/00/downloadTac
25-03-1987,EXTRAORDINARIA CONTINUACIÓN,06,43,https://www.senado.gov.ar/parlamentario/sesiones/25-03-1987/43/downloadTac
24-03-1987,EXTRAORDINARIA CONTINUACIÓN,06,42,https://www.senado.gov.ar/parlamentario/sesiones/24-03-1987/42/downloadTac
20-03-1987,EXTRAORDINARIA CONTINUACIÓN,06,41,https://www.senado.gov.ar/parlamentario/sesiones/20-03-1987/41/downloadTac
19-03-1987,EXTRAORDINARIA CONTINUACIÓN,06,40,https://www.senado.gov.ar/parlamentario/sesiones/19-03-1987/40/downloadTac
18-03-1987,EXTRAORDINARIA,06,39,https://www.senado.gov.ar/parlamentario/sesiones/18-03-1987/39/downloadTac
11-03-1987,EXTRAORDINARIA,05,38,https://www.senado.gov.ar/parlamentario/sesiones/11-03-1987/38/downloadTac
11-02-1987,EXTRAORDINARIA,04,37,https://www.senado.gov.ar/parlamentario/sesiones/11-02-1987/37/downloadTac
22-12-1986,ESPECIAL EXTRAORDINARIA,03,36,https://www.senado.gov.ar/parlamentario/sesiones/22-12-1986/36/downloadTac
17-12-1986,EXTRAORDINARIA,02,35,https://www.senado.gov.ar/parlamentario/sesiones/17-12-1986/35/downloadTac
11-12-1986,EXTRAORDINARIA,01,34,https://www.senado.gov.ar/parlamentario/sesiones/11-12-1986/34/downloadTac
28-11-1986,ESPECIAL,00,33,https://www.senado.gov.ar/parlamentario/sesiones/28-11-1986/33/downloadTac
31-10-1986,ORDINARIA CONTINUACIÓN,23,32,https://www.senado.gov.ar/parlamentario/sesiones/31-10-1986/32/downloadTac
30-10-1986,ORDINARIA CONTINUACIÓN,23,31,https://www.senado.gov.ar/parlamentario/sesiones/30-10-1986/31/downloadTac
29-10-1986,ORDINARIA,23,30,https://www.senado.gov.ar/parlamentario/sesiones/29-10-1986/30/downloadTac
23-10-1986,ORDINARIA CONTINUACIÓN,22,29,https://www.senado.gov.ar/parlamentario/sesiones/23-10-1986/29/downloadTac
22-10-1986,ORDINARIA,22,28,https://www.senado.gov.ar/parlamentario/sesiones/22-10-1986/28/downloadTac
15-10-1986,ORDINARIA,21,27,https://www.senado.gov.ar/parlamentario/sesiones/15-10-1986/27/downloadTac
01-10-1986,ORDINARIA,20,26,https://www.senado.gov.ar/parlamentario/sesiones/01-10-1986/26/downloadTac
30-09-1986,ORDINARIA,19,25,https://www.senado.gov.ar/parlamentario/sesiones/30-09-1986/25/downloadTac
24-09-1986,ORDINARIA,18,24,https://www.senado.gov.ar/parlamentario/sesiones/24-09-1986/24/downloadTac
18-09-1986,ORDINARIA CONTINUACIÓN,17,23,https://www.senado.gov.ar/parlamentario/sesiones/18-09-1986/23/downloadTac
17-09-1986,ORDINARIA,17,22,https://www.senado.gov.ar/parlamentario/sesiones/17-09-1986/22/downloadTac
10-09-1986,ORDINARIA,16,21,https://www.senado.gov.ar/parlamentario/sesiones/10-09-1986/21/downloadTac
03-09-1986,ORDINARIA,15,20,https://www.senado.gov.ar/parlamentario/sesiones/03-09-1986/20/downloadTac
28-08-1986,ORDINARIA,14,19,https://www.senado.gov.ar/parlamentario/sesiones/28-08-1986/19/downloadTac
27-08-1986,ORDINARIA,13,18,https://www.senado.gov.ar/parlamentario/sesiones/27-08-1986/18/downloadTac
21-08-1986,ORDINARIA CONTINUACIÓN,12,17,https://www.senado.gov.ar/parlamentario/sesiones/21-08-1986/17/downloadTac
20-08-1986,ORDINARIA,12,16,https://www.senado.gov.ar/parlamentario/sesiones/20-08-1986/16/downloadTac
14-08-1986,ORDINARIA,11,15,https://www.senado.gov.ar/parlamentario/sesiones/14-08-1986/15/downloadTac
13-08-1986,EN MINORÍA,00,14,https://www.senado.gov.ar/parlamentario/sesiones/13-08-1986/14/downloadTac
06-08-1986,ORDINARIA,10,13,https://www.senado.gov.ar/parlamentario/sesiones/06-08-1986/13/downloadTac
30-07-1986,ORDINARIA,09,12,https://www.senado.gov.ar/parlamentario/sesiones/30-07-1986/12/downloadTac
29-07-1986,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/29-07-1986/00/downloadTac
23-07-1986,EN MINORÍA,00,11,https://www.senado.gov.ar/parlamentario/sesiones/23-07-1986/11/downloadTac
03-07-1986,ORDINARIA,08,10,https://www.senado.gov.ar/parlamentario/sesiones/03-07-1986/10/downloadTac
02-07-1986,ORDINARIA,07,09,https://www.senado.gov.ar/parlamentario/sesiones/02-07-1986/09/downloadTac
25-06-1986,ORDINARIA,06,08,https://www.senado.gov.ar/parlamentario/sesiones/25-06-1986/08/downloadTac
18-06-1986,EN MINORÍA,00,07,https://www.senado.gov.ar/parlamentario/sesiones/18-06-1986/07/downloadTac
11-06-1986,ORDINARIA,05,06,https://www.senado.gov.ar/parlamentario/sesiones/11-06-1986/06/downloadTac
05-06-1986,ORDINARIA,04,05,https://www.senado.gov.ar/parlamentario/sesiones/05-06-1986/05/downloadTac
29-05-1986,ORDINARIA,03,04,https://www.senado.gov.ar/parlamentario/sesiones/29-05-1986/04/downloadTac
28-05-1986,EN MINORÍA,00,03,https://www.senado.gov.ar/parlamentario/sesiones/28-05-1986/03/downloadTac
21-05-1986,ORDINARIA,02,02,https://www.senado.gov.ar/parlamentario/sesiones/21-05-1986/02/downloadTac
15-05-1986,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/15-05-1986/00/downloadTac
07-05-1986,ORDINARIA,01,01,https://www.senado.gov.ar/parlamentario/sesiones/07-05-1986/01/downloadTac
01-05-1986,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-05-1986/00/downloadTac
30-04-1986,EXTRAORDINARIA,04,34,https://www.senado.gov.ar/parlamentario/sesiones/30-04-1986/34/downloadTac
11-04-1986,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/11-04-1986/00/downloadTac
25-09-1985,ORDINARIA CONTINUACIÓN,17,27,https://www.senado.gov.ar/parlamentario/sesiones/25-09-1985/27/downloadTac
24-09-1985,ORDINARIA,17,26,https://www.senado.gov.ar/parlamentario/sesiones/24-09-1985/26/downloadTac
19-09-1985,ORDINARIA,16,25,https://www.senado.gov.ar/parlamentario/sesiones/19-09-1985/25/downloadTac
18-09-1985,ORDINARIA,15,24,https://www.senado.gov.ar/parlamentario/sesiones/18-09-1985/24/downloadTac
17-09-1985,ORDINARIA,14,23,https://www.senado.gov.ar/parlamentario/sesiones/17-09-1985/23/downloadTac
12-09-1985,ORDINARIA CONTINUACIÓN,13,22,https://www.senado.gov.ar/parlamentario/sesiones/12-09-1985/22/downloadTac
11-09-1985,ORDINARIA,12,21,https://www.senado.gov.ar/parlamentario/sesiones/11-09-1985/21/downloadTac
10-09-1985,ORDINARIA,11,20,https://www.senado.gov.ar/parlamentario/sesiones/10-09-1985/20/downloadTac
05-09-1985,ORDINARIA CONTINUACIÓN,10,19,https://www.senado.gov.ar/parlamentario/sesiones/05-09-1985/19/downloadTac
04-09-1985,ORDINARIA,10,18,https://www.senado.gov.ar/parlamentario/sesiones/04-09-1985/18/downloadTac
29-08-1985,EN MINORÍA,00,17,https://www.senado.gov.ar/parlamentario/sesiones/29-08-1985/17/downloadTac
28-08-1985,ORDINARIA CONTINUACIÓN,09,15,https://www.senado.gov.ar/parlamentario/sesiones/28-08-1985/15/downloadTac
28-08-1985,EN MINORÍA,00,16,https://www.senado.gov.ar/parlamentario/sesiones/28-08-1985/16/downloadTac
22-08-1985,ORDINARIA CONTINUACIÓN,09,14,https://www.senado.gov.ar/parlamentario/sesiones/22-08-1985/14/downloadTac
21-08-1985,ORDINARIA,09,13,https://www.senado.gov.ar/parlamentario/sesiones/21-08-1985/13/downloadTac
15-08-1985,ORDINARIA,08,12,https://www.senado.gov.ar/parlamentario/sesiones/15-08-1985/12/downloadTac
31-07-1985,ORDINARIA,07,11,https://www.senado.gov.ar/parlamentario/sesiones/31-07-1985/11/downloadTac
24-07-1985,ORDINARIA,06,10,https://www.senado.gov.ar/parlamentario/sesiones/24-07-1985/10/downloadTac
26-06-1985,ORDINARIA,05,09,https://www.senado.gov.ar/parlamentario/sesiones/26-06-1985/09/downloadTac
19-06-1985,ORDINARIA,04,08,https://www.senado.gov.ar/parlamentario/sesiones/19-06-1985/08/downloadTac
13-06-1985,EN MINORÍA,00,07,https://www.senado.gov.ar/parlamentario/sesiones/13-06-1985/07/downloadTac
13-06-1985,ESPECIAL,00,06,https://www.senado.gov.ar/parlamentario/sesiones/13-06-1985/06/downloadTac
30-05-1985,ORDINARIA,03,05,https://www.senado.gov.ar/parlamentario/sesiones/30-05-1985/05/downloadTac
22-05-1985,ORDINARIA,02,04,https://www.senado.gov.ar/parlamentario/sesiones/22-05-1985/04/downloadTac
16-05-1985,EN MINORÍA,00,03,https://www.senado.gov.ar/parlamentario/sesiones/16-05-1985/03/downloadTac
08-05-1985,ORDINARIA,01,02,https://www.senado.gov.ar/parlamentario/sesiones/08-05-1985/02/downloadTac
01-05-1985,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-05-1985/00/downloadTac
26-04-1985,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/26-04-1985/01/downloadTac
13-03-1985,EXTRAORDINARIA CONTINUACIÓN,05,35,https://www.senado.gov.ar/parlamentario/sesiones/13-03-1985/35/downloadTac
12-03-1985,EXTRAORDINARIA,05,34,https://www.senado.gov.ar/parlamentario/sesiones/12-03-1985/34/downloadTac
11-03-1985,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/11-03-1985/00/downloadTac
27-02-1985,EXTRAORDINARIA,04,33,https://www.senado.gov.ar/parlamentario/sesiones/27-02-1985/33/downloadTac
14-02-1985,EXTRAORDINARIA,03,32,https://www.senado.gov.ar/parlamentario/sesiones/14-02-1985/32/downloadTac
20-12-1984,EXTRAORDINARIA,02,31,https://www.senado.gov.ar/parlamentario/sesiones/20-12-1984/31/downloadTac
05-12-1984,EXTRAORDINARIA,01,30,https://www.senado.gov.ar/parlamentario/sesiones/05-12-1984/30/downloadTac
30-09-1984,ORDINARIA CONTINUACIÓN,16,29,https://www.senado.gov.ar/parlamentario/sesiones/30-09-1984/29/downloadTac
29-09-1984,ORDINARIA CONTINUACIÓN,16,28,https://www.senado.gov.ar/parlamentario/sesiones/29-09-1984/28/downloadTac
28-09-1984,ORDINARIA CONTINUACIÓN,16,27,https://www.senado.gov.ar/parlamentario/sesiones/28-09-1984/27/downloadTac
27-09-1984,ORDINARIA CONTINUACIÓN,16,26,https://www.senado.gov.ar/parlamentario/sesiones/27-09-1984/26/downloadTac
26-09-1984,ORDINARIA,16,25,https://www.senado.gov.ar/parlamentario/sesiones/26-09-1984/25/downloadTac
20-09-1984,ORDINARIA CONTINUACIÓN,15,24,https://www.senado.gov.ar/parlamentario/sesiones/20-09-1984/24/downloadTac
19-09-1984,ORDINARIA,15,23,https://www.senado.gov.ar/parlamentario/sesiones/19-09-1984/23/downloadTac
13-09-1984,ORDINARIA CONTINUACIÓN,14,22,https://www.senado.gov.ar/parlamentario/sesiones/13-09-1984/22/downloadTac
12-09-1984,ORDINARIA,14,21,https://www.senado.gov.ar/parlamentario/sesiones/12-09-1984/21/downloadTac
05-09-1984,ORDINARIA,13,20,https://www.senado.gov.ar/parlamentario/sesiones/05-09-1984/20/downloadTac
29-08-1984,ORDINARIA,12,19,https://www.senado.gov.ar/parlamentario/sesiones/29-08-1984/19/downloadTac
23-08-1984,ORDINARIA CONTINUACIÓN,11,18,https://www.senado.gov.ar/parlamentario/sesiones/23-08-1984/18/downloadTac
22-08-1984,ORDINARIA,11,17,https://www.senado.gov.ar/parlamentario/sesiones/22-08-1984/17/downloadTac
15-08-1984,ORDINARIA,10,16,https://www.senado.gov.ar/parlamentario/sesiones/15-08-1984/16/downloadTac
09-08-1984,ORDINARIA CONTINUACIÓN,09,15,https://www.senado.gov.ar/parlamentario/sesiones/09-08-1984/15/downloadTac
08-08-1984,ORDINARIA,09,14,https://www.senado.gov.ar/parlamentario/sesiones/08-08-1984/14/downloadTac
05-07-1984,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/05-07-1984/00/downloadTac
05-07-1984,ORDINARIA CONTINUACIÓN,08,13,https://www.senado.gov.ar/parlamentario/sesiones/05-07-1984/13/downloadTac
04-07-1984,ORDINARIA,08,12,https://www.senado.gov.ar/parlamentario/sesiones/04-07-1984/12/downloadTac
27-06-1984,ORDINARIA CONTINUACIÓN,07,11,https://www.senado.gov.ar/parlamentario/sesiones/27-06-1984/11/downloadTac
21-06-1984,ORDINARIA,07,10,https://www.senado.gov.ar/parlamentario/sesiones/21-06-1984/10/downloadTac
14-06-1984,EN MINORÍA,00,09,https://www.senado.gov.ar/parlamentario/sesiones/14-06-1984/09/downloadTac
13-06-1984,EN MINORÍA,00,08,https://www.senado.gov.ar/parlamentario/sesiones/13-06-1984/08/downloadTac
06-06-1984,ORDINARIA,06,07,https://www.senado.gov.ar/parlamentario/sesiones/06-06-1984/07/downloadTac
30-05-1984,ORDINARIA,05,06,https://www.senado.gov.ar/parlamentario/sesiones/30-05-1984/06/downloadTac
23-05-1984,ORDINARIA,04,05,https://www.senado.gov.ar/parlamentario/sesiones/23-05-1984/05/downloadTac
16-05-1984,ORDINARIA,03,04,https://www.senado.gov.ar/parlamentario/sesiones/16-05-1984/04/downloadTac
09-05-1984,ORDINARIA,02,03,https://www.senado.gov.ar/parlamentario/sesiones/09-05-1984/03/downloadTac
02-05-1984,ORDINARIA,01,02,https://www.senado.gov.ar/parlamentario/sesiones/02-05-1984/02/downloadTac
01-05-1984,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-05-1984/00/downloadTac
27-04-1984,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/27-04-1984/00/downloadTac
26-04-1984,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/26-04-1984/01/downloadTac
04-04-1984,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/04-04-1984/00/downloadTac
21-03-1984,EXTRAORDINARIA,17,22,https://www.senado.gov.ar/parlamentario/sesiones/21-03-1984/22/downloadTac
15-03-1984,EXTRAORDINARIA,16,21,https://www.senado.gov.ar/parlamentario/sesiones/15-03-1984/21/downloadTac
14-03-1984,EXTRAORDINARIA,15,20,https://www.senado.gov.ar/parlamentario/sesiones/14-03-1984/20/downloadTac
07-03-1984,EXTRAORDINARIA,14,19,https://www.senado.gov.ar/parlamentario/sesiones/07-03-1984/19/downloadTac
01-03-1984,EXTRAORDINARIA,13,18,https://www.senado.gov.ar/parlamentario/sesiones/01-03-1984/18/downloadTac
23-02-1984,EXTRAORDINARIA,12,17,https://www.senado.gov.ar/parlamentario/sesiones/23-02-1984/17/downloadTac
22-02-1984,EXTRAORDINARIA,11,16,https://www.senado.gov.ar/parlamentario/sesiones/22-02-1984/16/downloadTac
16-02-1984,EXTRAORDINARIA CONTINUACIÓN,10,15,https://www.senado.gov.ar/parlamentario/sesiones/16-02-1984/15/downloadTac
15-02-1984,EXTRAORDINARIA,10,14,https://www.senado.gov.ar/parlamentario/sesiones/15-02-1984/14/downloadTac
09-02-1984,EXTRAORDINARIA,09,13,https://www.senado.gov.ar/parlamentario/sesiones/09-02-1984/13/downloadTac
08-02-1984,EXTRAORDINARIA,08,12,https://www.senado.gov.ar/parlamentario/sesiones/08-02-1984/12/downloadTac
01-02-1984,EXTRAORDINARIA,07,11,https://www.senado.gov.ar/parlamentario/sesiones/01-02-1984/11/downloadTac
31-01-1984,ESPECIAL EXTRAORDINARIA,01,10,https://www.senado.gov.ar/parlamentario/sesiones/31-01-1984/10/downloadTac
25-01-1984,EXTRAORDINARIA,06,09,https://www.senado.gov.ar/parlamentario/sesiones/25-01-1984/09/downloadTac
19-01-1984,EXTRAORDINARIA,05,08,https://www.senado.gov.ar/parlamentario/sesiones/19-01-1984/08/downloadTac
